id,title,genres,cast,overview,production_companies,director_name
15122,Love Stinks,"['Comedy', 'Romance']","['Seth Winnick', 'Chelsea Turner']",a movie about a relationshipthats worse than yours seth stewart a sitcom writerproducer meets chelsea wilson an interior decorator at his best friends bellamy wedding hes immediately sexually attracted to her while shes instantly attracted to his singleness they both ditch their wedding dates and start their own date that same night the two become a couple appearing very happy until after a couple of years of postponing a marriage proposal when chelsea realizes that seth wants to remain single and together she becomes quite bitter in the next hour of the movie the two engage in behavior that makes the war of the roses look like childs play,[],['Jeff Franklin']
8141,You Kill Me,"['Comedy', 'Crime', 'Thriller', 'Romance']","['Frank Falenczyk', 'Laurel Pearson']",while drying out on the west coast an alcoholic hit man befriends a tarttongued woman who might just come in handy when its time for him to return to buffalo and settle some old scores,"['Echo Lake Productions', 'Bi-polar Pictures', 'Code Entertainment', 'Independent Film Group', 'Carol Baum Productions', 'Dillinger Productions', 'Green Tulip Productions']",['John Dahl']
1546,Thumbsucker,"['Comedy', 'Drama']","['Justin Cobb', 'Audrey Cobb']",justin a teenager boy throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb,"['Sony Pictures Classics', 'Bob Yari Productions']",['Mike Mills']
48572,Red State,"['Horror', 'Action', 'Thriller']","['Pastor Abin Cooper', 'Joseph Keenan']",set in middle america a group of teens receive an online invitation for sex though they soon encounter christian fundamentalists with a much more sinister agenda,"['The Harvey Boys', 'NVSH Productions', 'Phase 4 Films']",['Kevin Smith']
14517,Mirrormask,['Fantasy'],"['Helena', 'Valentine']",in a fantasy world of opposing kingdoms a 15year old girl must find the fabled mirrormask in order to save the kingdom and get home,"['Destination Films', 'Jim Henson Company, The']",['Dave McKean']
89708,Samsara,"['Drama', 'Documentary']","['', '']",samsara is a word that describes the ever turning wheel of life it is a concept both intimate and vast  the perfect subject for filmmakers ron fricke and mark magidson whose previous collaborations include chronos and baraka and who in the last 20 years have travelled to over 58 countries together in the pursuit of unique imagery  samsara takes the form of a nonverbal guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul through powerful images pristinely photographed in 70mm and a dynamic music score the film illuminates the links between humanity and the rest of the nature showing how our life cycle mirrors the rhythm of the planet,['Magidson Films'],['Ron Fricke']
27551,The Barbarians,"['Fantasy', 'Adventure']","['Kutchek', 'Gore']",orphaned brothers kutchek and gore are adopted by a tribe led by canary the owner of a powerful jewel the evil kadar wants both canary and the jewel attacking the tribe he kidnaps canary but the stone eludes him the brothers are taken to be trained as gladiators and years later have grown to be very big they escape and set off on a quest to find the jewel and rescue canary,['Cannon Films'],['Ruggero Deodato']
64678,The Art of Getting By,"['Drama', 'Romance']","['George Zinavoy', 'Sally Howe']",george a lonely and fatalistic teen whos made it all the way to his senior year without ever having done a real day of work is befriended by sally a popular but complicated girl who recognizes in him a kindred spirit,"['Goldcrest Films International', 'Atlantic Pictures', 'Gigi Productions']",['Gavin Wiesen']
309503,Zipper,"['Thriller', 'Drama']","['Sam Ellis', 'Jeannie Ellis']",sam ellis is a man on the rise  a hotshot federal prosecutor on the cusp of a bright political future but what was meant to be a onetime experience with an escort turns into a growing addiction  a new demon threatening to destroy his life family and career,"['Protozoa Pictures', 'Cargo Entertainment', '33 Pictures']",['Mora Stephens']
14293,Poolhall Junkies,"['Comedy', 'Drama', 'Thriller']","['Brad', 'Joe']",a retired pool hustler is forced to pick up the stick again when his brother starts a game he cant finish,['Gold Circle Films'],['Mars Callahan']
15059,The Loss of Sexual Innocence,['Drama'],"['Adult Nic', 'English / Italian Twin']",the story of the sexual development of a filmmaker through three stages of his life,"['Summit Entertainment', 'Newmarket Capital Group', 'Red Mullet Productions']",['Mike Figgis']
103328,Holy Motors,"['Drama', 'Fantasy']","['Kay M', 'Eva Grace']",we follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit in each of these interwoven lives the being possesses an entirely distinct identity sometimes a man sometimes a woman sometimes youthful sometimes old by turns murderer beggar company chairman monstrous creature worker family man,"['Pandora Filmproduktion', 'Canal+']",['Leos Carax']
157847,Joe,['Drama'],"['Joe Ransom', 'Gary']",the roughhewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father,"['Worldview Entertainment', 'Muskat Filmed Properties', 'Dreambridge Films', 'Rough House Pictures']",['David Gordon Green']
25719,Shooting Fish,"['Crime', 'Comedy', 'Romance']","['Dylan', 'Jez']",two con artists dan futterman stuart townsend hire an unwitting medicalschool student kate beckinsale as a secretary for their latest scam,"['Arts Council of England', 'National Lottery', 'Gruber Bros.', 'Tomboy Films', 'Winchester Multimedia PLC']",['Stefan Schwartz']
48309,Prison,"['Crime', 'Drama', 'Horror', 'Thriller']","['Burke / Forsythe Electrocution', 'Katherine Walker']",after charles forsyth was sent to the electric chair for a crime he didnt commit he forever haunts the prison where he was executed flash forward several years when the prison is reopened under the control of its new warden eaton sharpe a former security guard who framed charlie when prisoners are ordered to break down the wall to the execution room they unknowingly release the angry spirit of charles forsyth a powerful being distributing his murderous rage to all leading up to the warden himself,['Empire Pictures'],['Renny Harlin']
27723,Psycho Beach Party,['Comedy'],"[""Florence 'Chicklet' Forrest"", 'Starcat']",spoof of 1960s beach partygidget surfing movies mixed with slasher horror films a notsoinnocent girl in 1960s malibu becomes the first girl surfer at malibu beach only she suffers from dissociative identity disorder and occasionally her alter ego a sexually aggressive foulspeaking girl comes out during her episodes several beach goers are found murdered,"['New Oz Productions', 'Red Horse Films']",['Robert Lee King']
20468,The Big Tease,"['Comedy', 'Foreign']","['Crawford Mackenzie', 'Stig']",thinking hes competing in los angeles hot platinum scissors contest scottish hairstylist crawford craig ferguson leaves glasgow with a film crew to capture the event when he learns hes a mere audience member crawford must find a way to become the mane event abhorrent norwegian stig is his stiffasgel competition drew carey and others make cameo appearances in this hysterical mockumentar,[],['Kevin Allen']
242575,"Guten Tag, Ramón",['Drama'],"['Esperanza', 'Karl']",after five failed attempts to go to the united states 18yearold ramón decides to look for a friends aunt in germany but never finds her with no papers or money and without knowing the language he barely survives living on the street until he meets ruth an old retired nurse who doesnt speak spanish beyond language barriers and prejudices they discover that solidarity and humanity make life bearable,"['Eficine 226', 'Beanca Films', 'Fondo de Inversión y Estímulos al Cine (FIDECINE)', 'MPN Cologne Film 3']",['Jorge Ramírez Suárez']
44945,Trust,"['Crime', 'Drama', 'Thriller']","['William ""Will"" Cameron', 'Lynn Cameron']",a suburban family is torn apart when fourteenyearold annie meets her first boyfriend online after months of communicating via online chat and phone annie discovers her friend is not who he originally claimed to be shocked into disbelief her parents are shattered by their daughters actions and struggle to support her as she comes to terms with what has happened to her once innocent life,"['Nu Image Films', 'Millennium Films', 'Dark Harbor Stories']",['David Schwimmer']
29122,An Everlasting Piece,"['Comedy', 'Crime']","['Colm', 'George']",colin barry mcevoy is a catholic and george brian obyrne is a poetryloving protestant in belfast in the 1980s they could have been enemies but instead they became business partners after persuading a mad wig salesman known as the scalper billy connolly to sell them his leads the two embark on a series of house calls,"['Columbia Pictures', 'DreamWorks SKG', 'Baltimore Spring Creek Productions', 'Bayahibe Films Ltd.']",['Barry Levinson']
125123,Among Giants,"['Comedy', 'Romance']","[""Raymond 'Ray'"", 'Gerry']",a manager hires ray off the books to paint all the power towers in a 15mile stretch of hightension wires outside sheffield rays crew of men are friends especially ray with steve a young romeo into the mix comes gerry an australian with a spirit of adventure and mountain climbing skills she wants a job and against the others advice who dont want a woman on the job ray hires her then she and ray fall in love he asks her to marry him gives her a ring steves jealous rays exwife complains that he spends on gerry not his own kids and she predicts that gerry wont stay around plus theres pressure to finish the job fast economics romance and wanderlust spark the end,"['Arts Council of England', 'British Broadcasting Corporation (BBC)', 'British Screen Productions']",['Sam Miller']
